id,label
533,1
534,1
535,0
536,1
537,1
538,1
539,0
540,1
541,0
542,0
543,1
544,0
545,0
546,1
547,0
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,0
556,1
557,1
558,1
559,0
560,1
561,1
562,0
563,0
564,1
565,1
566,1
567,0
568,0
569,0
570,1
571,1
572,0
573,1
574,1
575,1
576,0
577,0
578,0
579,1
580,0
581,0
582,0
583,0
584,0
585,1
586,1
587,1
588,0
589,1
590,0
591,1
592,1
593,1
594,1
595,0
596,1
597,0
598,0
599,0
600,0
601,1
602,0
603,1
604,1
605,0
606,0
607,0
608,0
609,1
610,1
611,0
612,1
613,0
614,1
615,0
616,0
617,1
618,1
619,0
620,0
621,0
622,0
623,1
624,1
625,0
626,0
627,0
628,0
629,1
630,0
631,0
632,1
633,0
634,1
635,1
636,1
637,1
638,1
639,0
640,1
641,1
642,0
643,0
644,0
645,0
646,1
647,0
648,0
649,0
650,0
651,1
652,1
653,1
654,0
655,0
656,0
657,0
658,1
659,0
660,0
661,1
662,0
663,1
664,1
665,0
666,0
667,0
668,0
669,0
670,1
671,1
672,0
673,0
674,1
675,1
676,0
677,1
678,1
679,0
680,1
681,1
682,0
683,0
684,0
685,0
686,1
687,0
688,1
689,0
690,1
691,1
692,1
693,1
694,1
695,1
696,0
697,1
698,0
699,0
700,1
701,1
702,1
703,1
704,0
705,1
706,1
707,0
708,0
709,0
710,1
711,0
712,1
713,0
714,0
715,0
716,1
717,0
718,1
719,0
720,0
721,1
722,1
723,1
724,0
725,1
726,1
727,1
728,0
729,1
730,0
731,0
732,0
733,1
734,0
735,1
736,0
737,1
738,1
739,0
740,1
741,1
742,1
743,1
744,1
745,0
746,0
747,1
748,0
749,0
750,1
751,0
752,0
753,0
754,1
755,1
756,0
757,1
758,1
759,1
760,1
761,0
762,1
763,0
764,0
765,1
766,1
767,0
768,0
769,0
770,1
771,1
772,1
773,0
774,0
775,1
776,1
777,0
778,0
779,0
780,1
781,0
782,1
783,1
784,0
785,0
786,1
787,1
788,1
789,1
790,0
791,1
792,1
793,0
794,0
795,1
796,1
797,1
798,0
799,0
800,1
801,0
802,0
803,1
804,0
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,1
813,0
814,0
815,0
816,1
817,1
818,1
819,0
820,1
821,0
822,0
823,0
824,0
825,1
826,1
827,1
828,0
829,1
830,0
831,0
832,0
833,1
834,1
835,1
836,0
837,0
838,0
839,0
840,1
841,0
842,1
843,1
844,1
845,1
846,0
847,1
848,0
849,0
850,0
851,1
852,1
853,1
854,0
855,1
856,0
857,1
858,0
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,0
867,0
868,1
869,1
870,0
871,1
872,1
873,1
874,0
875,1
876,1
877,0
878,0
879,1
880,0
881,1
882,1
883,1
884,1
885,0
886,0
887,0
888,1
889,0
890,0
891,1
892,1
893,1
894,0
895,0
896,0
897,1
898,0
899,1
900,1
901,0
902,0
903,0
904,1
905,1
906,1
907,1
908,0
909,0
910,1
911,1
912,1
913,1
914,0
915,1
916,1
917,1
918,0
919,0
920,0
921,0
922,0
923,1
924,1
925,0
926,1
927,1
928,1
929,1
930,0
931,1
932,0
933,1
934,0
935,1
936,1
937,1
938,1
939,1
940,1
941,0
942,0
943,0
944,0
945,0
946,1
947,1
948,1
949,1
950,1
951,0
952,0
953,0
954,1
955,1
956,1
957,0
958,0
959,1
960,0
961,0
962,0
963,0
964,0
965,1
966,1
967,1
968,0
969,1
970,0
971,1
972,1
973,0
974,0
975,1
976,1
977,0
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,0
987,0
988,0
989,0
990,0
991,1
992,0
993,1
994,0
995,1
996,1
997,0
998,1
999,1
1000,0
1001,0
1002,1
1003,0
1004,1
1005,0
1006,0
1007,0
1008,1
1009,0
1010,0
1011,0
1012,1
1013,0
1014,1
1015,1
1016,1
1017,0
1018,0
1019,1
1020,1
1021,0
1022,1
1023,1
1024,1
1025,1
1026,0
1027,1
1028,1
1029,0
1030,1
1031,1
1032,0
1033,0
1034,1
1035,0
1036,0
1037,1
1038,1
1039,1
1040,1
1041,1
1042,0
1043,0
1044,1
1045,1
1046,1
1047,1
1048,1
1049,0
1050,0
1051,1
1052,0
1053,1
1054,0
1055,1
1056,0
1057,1
1058,0
1059,1
1060,0
1061,1
1062,1
1063,0
1064,1
1065,1
1066,1
1067,0
1068,1
1069,1
1070,0
1071,1
1072,0
1073,1
1074,1
1075,0
1076,1
1077,1
1078,0
1079,0
1080,0
1081,0
1082,1
1083,1
1084,1
1085,1
1086,0
1087,0
1088,0
1089,1
1090,0
1091,0
1092,1
1093,1
1094,0
1095,1
1096,1
1097,1
1098,1
1099,1
1100,0
1101,1
1102,1
1103,1
1104,1
1105,1
1106,1
1107,0
1108,0
1109,1
1110,0
1111,0
1112,1
1113,0
1114,1
1115,0
1116,0
1117,1
1118,0
1119,1
1120,0
1121,0
1122,1
1123,0
1124,1
1125,0
1126,1
1127,1
1128,1
1129,0
1130,1
1131,1
1132,0
1133,0
1134,1
1135,1
1136,0
1137,0
1138,1
1139,0
1140,0
1141,0
1142,0
1143,0
1144,1
1145,1
1146,0
1147,1
1148,0
1149,0
1150,1
1151,0
1152,1
1153,0
1154,0
1155,0
1156,0
1157,0
1158,1
1159,1
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,1
1167,0
1168,1
1169,1
1170,1
1171,1
1172,0
1173,0
1174,0
1175,0
1176,1
1177,1
1178,0
1179,1
1180,0
1181,0
1182,1
1183,1
1184,0
1185,1
1186,1
1187,0
1188,1
1189,0
1190,1
1191,1
1192,1
1193,0
1194,0
1195,0
1196,1
1197,0
1198,1
1199,0
1200,1
1201,0
1202,1
1203,0
1204,1
1205,0
1206,1
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,1
1216,1
1217,1
1218,0
1219,1
1220,1
1221,1
1222,0
1223,0
1224,0
1225,1
1226,0
1227,1
1228,0
1229,1
1230,1
1231,0
1232,1
1233,1
1234,0
1235,0
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,0
1243,0
1244,0
1245,0
1246,1
1247,1
1248,0
1249,1
1250,1
1251,0
1252,1
1253,1
1254,1
1255,0
1256,0
1257,1
1258,1
1259,0
1260,1
1261,1
1262,0
1263,1
1264,1
1265,1
1266,0
1267,0
1268,1
1269,1
1270,1
1271,0
1272,0
1273,1
1274,0
1275,0
1276,1
1277,1
1278,1
1279,1
1280,0
1281,1
1282,1
1283,0
1284,0
1285,0
1286,1
1287,1
1288,1
1289,1
1290,0
1291,1
1292,0
1293,0
1294,1
1295,1
1296,1
1297,0
1298,1
1299,1
1300,1
1301,1
1302,0
1303,1
1304,1
1305,1
1306,1
1307,1
1308,0
1309,0
1310,0
1311,1
1312,0
1313,1
1314,0
1315,0
1316,1
1317,1
1318,1
1319,1
1320,1
1321,0
1322,1
1323,0
1324,0
1325,0
1326,0
1327,0
1328,1
1329,0
1330,1
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,1
1338,0
1339,0
1340,1
1341,0
1342,0
1343,0
1344,1
1345,1
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,1
1354,0
1355,0
1356,1
1357,1
1358,1
1359,0
1360,1
1361,1
1362,1
1363,1
1364,0
1365,1
1366,0
1367,0
1368,1
1369,1
1370,1
1371,1
1372,0
1373,1
1374,0
1375,0
1376,0
1377,0
1378,1
1379,0
1380,1
1381,1
1382,1
1383,0
1384,0
1385,0
1386,1
1387,1
1388,1
1389,1
1390,0
1391,0
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,0
1399,1
1400,0
1401,1
1402,0
1403,0
1404,1
1405,0
1406,1
1407,0
1408,0
1409,1
1410,1
1411,1
1412,0
1413,0
1414,0
1415,1
1416,1
1417,1
1418,1
1419,1
1420,0
1421,1
1422,1
1423,1
1424,0
1425,0
1426,1
1427,1
1428,1
1429,1
1430,0
1431,1
1432,0
1433,0
1434,1
1435,1
1436,1
1437,0
1438,0
1439,0
1440,1
1441,0
1442,1
1443,1
1444,1
1445,0
1446,0
1447,0
1448,1
1449,0
1450,0
1451,0
1452,0
1453,1
1454,1
1455,0
1456,0
1457,1
1458,1
1459,1
1460,0
1461,0
1462,1
1463,0
1464,0
1465,1
1466,1
1467,0
1468,1
1469,0
1470,1
1471,1
1472,0
1473,0
1474,0
1475,1
1476,0
1477,1
1478,0
1479,0
1480,0
1481,0
1482,0
1483,1
1484,1
1485,1
1486,0
1487,1
1488,1
1489,0
1490,1
1491,0
1492,1
1493,0
1494,1
1495,1
1496,1
1497,0
1498,1
1499,1
1500,0
1501,1
1502,0
1503,0
1504,0
1505,1
1506,0
1507,1
1508,0
1509,0
1510,0
1511,1
1512,0
1513,0
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,0
1524,1
1525,0
1526,0
1527,1
1528,1
1529,0
1530,1
1531,0
1532,0
1533,1
1534,1
1535,1
1536,0
1537,1
1538,1
1539,1
1540,1
1541,0
1542,1
1543,1
1544,0
1545,0
1546,1
1547,1
1548,0
1549,1
1550,0
1551,0
1552,0
1553,1
1554,0
1555,0
1556,0
1557,0
1558,1
1559,0
1560,1
1561,0
1562,0
1563,1
1564,0
1565,1
1566,1
1567,1
1568,0
1569,0
1570,1
1571,1
1572,1
1573,1
1574,0
1575,1
1576,1
1577,0
1578,0
1579,1
1580,0
1581,1
1582,0
1583,1
1584,0
1585,1
1586,0
1587,1
1588,0
1589,0
1590,1
1591,0
1592,0
1593,1
1594,0
1595,1
1596,1
1597,0
1598,1
1599,0
1600,1
1601,1
1602,0
1603,1
1604,1
1605,0
1606,1
1607,0
1608,0
1609,0
1610,1
1611,0
1612,0
1613,0
1614,0
1615,1
1616,1
1617,1
1618,1
1619,0
1620,0
1621,0
1622,0
1623,1
1624,0
1625,0
1626,0
1627,0
1628,0
1629,1
1630,1
1631,0
1632,0
1633,0
1634,0
1635,0
1636,1
1637,1
1638,1
1639,0
1640,1
1641,0
1642,1
1643,1
1644,0
1645,0
1646,0
1647,1
1648,0
1649,0
1650,1
1651,0
1652,1
1653,0
1654,0
1655,0
1656,1
1657,0
1658,0
1659,1
1660,1
1661,1
1662,0
1663,1
1664,1
1665,1
1666,0
1667,0
1668,0
1669,0
1670,0
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,0
1680,0
1681,1
1682,1
1683,0
1684,1
1685,0
1686,0
1687,1
1688,0
1689,1
1690,1
1691,0
1692,0
1693,1
1694,0
1695,1
1696,1
1697,0
1698,1
1699,1
1700,1
1701,0
1702,1
1703,0
1704,1
1705,0
1706,1
1707,1
1708,0
1709,1
1710,0
1711,1
1712,0
1713,1
1714,0
1715,0
1716,1
1717,1
1718,0
1719,0
1720,0
1721,0
1722,1
1723,1
1724,0
1725,0
1726,0
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,0
1736,0
1737,0
1738,1
1739,1
1740,0
1741,0
1742,0
1743,1
1744,0
1745,1
1746,1
1747,1
1748,1
1749,0
1750,1
1751,0
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,0
1759,1
1760,0
1761,0
1762,1
1763,0
1764,1
1765,0
1766,1
1767,1
1768,0
1769,0
1770,0
1771,1
1772,1
1773,0
1774,0
1775,0
1776,0
1777,1
1778,1
1779,0
1780,0
1781,0
1782,1
1783,1
1784,0
1785,0
1786,1
1787,0
1788,0
1789,0
1790,1
1791,0
1792,0
1793,1
1794,1
1795,0
1796,0
1797,1
1798,0
1799,0
1800,0
1801,1
1802,1
1803,0
1804,1
1805,1
1806,1
1807,0
1808,0
1809,1
1810,1
1811,1
1812,1
1813,0
1814,1
1815,1
1816,0
1817,0
1818,0
1819,0
1820,0
1821,1
1822,0
1823,0
1824,0
1825,0
1826,1
1827,1
1828,0
1829,0
1830,1
1831,1
1832,1
1833,1
1834,1
1835,0
1836,0
1837,1
1838,1
1839,0
1840,0
1841,1
1842,0
1843,1
1844,0
1845,1
1846,1
1847,0
1848,1
1849,1
1850,0
1851,1
1852,0
1853,1
1854,0
1855,0
1856,1
1857,0
1858,0
1859,1
1860,0
1861,1
1862,1
1863,0
1864,0
1865,0
1866,1
1867,0
1868,1
1869,1
1870,0
1871,1
1872,0
1873,1
1874,1
1875,0
1876,0
1877,1
1878,0
1879,1
1880,0
1881,0
1882,0
1883,0
1884,1
1885,0
1886,1
1887,0
1888,1
1889,1
1890,1
1891,0
1892,0
1893,0
1894,1
1895,1
1896,1
1897,0
1898,1
1899,0
1900,1
1901,1
1902,0
1903,0
1904,0
1905,1
1906,1
1907,1
1908,1
1909,0
1910,1
1911,0
1912,1
1913,1
1914,0
1915,0
1916,0
1917,1
1918,0
1919,1
1920,1
1921,1
1922,0
1923,0
1924,1
1925,1
1926,0
1927,0
1928,0
1929,1
1930,1
1931,0
1932,0
1933,0
1934,1
1935,0
1936,0
1937,0
1938,1
1939,1
1940,1
1941,1
1942,0
1943,1
1944,0
1945,1
1946,0
1947,0
1948,1
1949,1
1950,0
1951,1
1952,1
1953,1
1954,0
1955,1
1956,0
1957,1
1958,0
1959,1
1960,1
1961,0
1962,1
1963,0
1964,0
1965,1
1966,1
1967,0
1968,1
1969,1
1970,1
1971,1
1972,0
1973,0
1974,0
1975,1
1976,1
1977,0
1978,1
1979,1
1980,0
1981,1
1982,1
1983,1
1984,1
1985,0
1986,0
1987,0
1988,1
1989,0
1990,0
1991,0
1992,0
1993,1
1994,1
1995,0
1996,0
1997,0
1998,0
1999,1
2000,0
2001,0
2002,1
2003,1
2004,1
2005,0
2006,1
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,1
2016,0
2017,0
2018,0
2019,1
2020,0
2021,1
2022,0
2023,1
2024,0
2025,0
2026,1
2027,0
2028,0
2029,1
2030,0
2031,1
2032,0
2033,1
2034,1
2035,0
2036,1
2037,0
2038,0
2039,0
2040,0
2041,1
2042,1
2043,1
2044,1
2045,1
2046,0
2047,1
2048,0
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,0
2059,1
2060,0
2061,0
2062,0
2063,0
2064,0
2065,1
2066,1
2067,0
2068,1
2069,1
2070,0
2071,0
2072,0
2073,1
2074,1
2075,0
2076,0
2077,0
2078,1
2079,0
2080,1
2081,0
2082,1
2083,0
2084,1
2085,1
2086,0
2087,1
2088,0
2089,1
2090,1
2091,1
2092,1
2093,0
2094,1
2095,1
2096,0
2097,1
2098,1
2099,0
2100,0
2101,0
2102,1
2103,1
2104,1
2105,1
2106,1
2107,0
2108,1
2109,0
2110,0
2111,1
2112,1
2113,0
2114,0
2115,0
2116,1
2117,1
2118,0
2119,0
2120,1
2121,1
2122,1
2123,0
2124,0
2125,0
2126,1
2127,0
2128,1
2129,0
2130,1
2131,0
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,0
2139,0
2140,0
2141,1
2142,1
2143,1
2144,0
2145,1
2146,1
2147,1
2148,1
2149,0
2150,0
2151,1
2152,0
2153,0
2154,0
2155,1
2156,0
2157,1
2158,1
2159,1
2160,1
2161,0
2162,1
2163,0
2164,0
2165,1
2166,0
2167,1
2168,0
2169,1
2170,0
2171,1
2172,0
2173,0
2174,1
2175,1
2176,1
2177,1
2178,0
2179,0
2180,1
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,1
2190,0
2191,0
2192,1
2193,0
2194,1
2195,1
2196,0
2197,0
2198,1
2199,0
2200,0
2201,1
2202,1
2203,1
2204,1
2205,1
2206,0
2207,1
2208,1
2209,1
2210,0
2211,1
2212,1
2213,0
2214,0
2215,1
2216,1
2217,0
2218,1
2219,0
2220,0
2221,1
2222,1
2223,0
2224,0
2225,1
2226,0
2227,1
2228,0
2229,1
2230,1
2231,0
2232,0
2233,1
2234,1
2235,0
2236,1
2237,1
2238,1
2239,0
2240,0
2241,0
2242,0
2243,0
2244,1
2245,0
2246,1
2247,0
2248,1
2249,1
2250,1
2251,0
2252,0
2253,0
2254,1
2255,1
2256,1
2257,1
2258,1
2259,1
2260,0
2261,0
2262,1
2263,1
2264,1
2265,1
2266,0
2267,0
2268,0
2269,0
2270,1
2271,0
2272,0
2273,0
2274,1
2275,1
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,1
2283,0
2284,0
2285,0
2286,1
2287,1
2288,1
2289,1
2290,0
2291,0
2292,0
2293,0
2294,1
2295,1
2296,1
2297,1
2298,0
2299,1
2300,1
2301,0
2302,1
2303,1
2304,1
2305,1
2306,0
2307,0
2308,0
2309,1
2310,0
2311,1
2312,0
2313,0
2314,0
2315,0
2316,1
2317,1
2318,1
2319,0
2320,1
2321,0
2322,1
2323,1
2324,1
2325,0
2326,1
2327,1
2328,0
2329,0
2330,1
2331,0
2332,1
2333,1
2334,0
2335,1
2336,0
2337,0
2338,1
2339,1
2340,0
2341,0
2342,0
2343,0
2344,0
2345,1
2346,1
2347,1
2348,1
2349,0
2350,1
2351,0
2352,0
2353,1
2354,1
2355,0
2356,0
2357,1
2358,1
2359,1
2360,0
2361,1
2362,1
2363,1
2364,1
2365,0
2366,1
2367,0
2368,0
2369,1
2370,1
2371,0
2372,0
2373,1
2374,0
2375,1
2376,0
2377,1
2378,0
2379,1
2380,0
2381,1
2382,0
2383,1
2384,1
2385,1
2386,1
2387,0
2388,1
2389,1
2390,0
2391,1
2392,1
2393,1
2394,1
2395,1
2396,0
2397,1
2398,0
2399,1
2400,0
2401,0
2402,1
2403,1
2404,1
2405,0
2406,0
2407,0
2408,1
2409,0
2410,0
2411,1
2412,1
2413,1
2414,0
2415,0
2416,0
2417,1
2418,0
2419,1
2420,1
2421,0
2422,1
2423,0
2424,1
2425,0
2426,1
2427,0
2428,1
2429,0
2430,0
2431,1
2432,1
2433,1
2434,1
2435,1
2436,0
2437,0
2438,0
2439,1
2440,1
2441,0
2442,1
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,0
2456,0
2457,1
2458,1
2459,1
2460,1
2461,0
2462,0
2463,1
2464,1
2465,1
2466,0
2467,1
2468,1
2469,0
2470,0
2471,0
2472,1
2473,1
2474,1
2475,1
2476,1
2477,0
2478,0
2479,1
2480,0
2481,0
2482,1
2483,1
2484,1
2485,1
2486,0
2487,1
2488,1
2489,1
2490,1
2491,1
2492,1
2493,1
2494,1
2495,0
2496,0
2497,1
2498,1
2499,1
2500,1
2501,1
2502,1
2503,0
2504,1
2505,0
2506,1
2507,0
2508,0
2509,0
2510,1
2511,1
2512,0
2513,1
2514,0
2515,0
2516,1
2517,0
2518,0
2519,0
2520,0
2521,1
2522,1
2523,0
2524,0
2525,1
2526,0
2527,0
2528,1
2529,1
2530,0
2531,0
2532,0
2533,0
2534,1
2535,1
2536,1
2537,0
2538,1
2539,1
2540,0
2541,0
2542,0
2543,1
2544,0
2545,0
2546,0
2547,1
2548,1
2549,0
2550,0
2551,0
2552,0
2553,1
2554,0
2555,1
2556,1
2557,1
2558,0
2559,0
2560,0
2561,1
2562,1
2563,0
2564,0
2565,1
2566,1
2567,1
2568,1
2569,0
2570,1
2571,0
2572,0
2573,0
2574,0
2575,1
2576,1
2577,0
2578,0
2579,0
2580,1
2581,0
2582,0
2583,1
2584,1
2585,0
2586,0
2587,1
2588,1
2589,1
2590,1
2591,1
2592,0
2593,0
2594,1
2595,0
2596,1
2597,1
2598,1
2599,1
2600,1
2601,0
2602,0
2603,1
2604,1
2605,0
2606,1
2607,0
2608,1
2609,0
2610,1
2611,1
2612,1
2613,1
2614,0
2615,0
2616,0
2617,1
2618,1
2619,1
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,1
2627,1
2628,1
2629,0
2630,0
2631,1
2632,0
2633,0
2634,0
2635,1
2636,1
2637,0
2638,0
2639,1
2640,0
2641,0
2642,0
2643,1
2644,0
2645,1
2646,0
2647,0
2648,0
2649,1
2650,0
2651,1
2652,0
2653,0
2654,1
2655,1
2656,1
2657,0
2658,0
2659,1
2660,0
2661,0
2662,0
2663,1
2664,0
2665,0
2666,1
2667,1
2668,0
2669,0
2670,1
2671,1
2672,0
2673,1
2674,1
2675,1
2676,0
2677,0
2678,1
2679,1
2680,1
2681,0
2682,0
2683,1
2684,1
2685,1
2686,0
2687,1
2688,0
2689,1
2690,0
2691,1
2692,0
2693,0
2694,0
2695,0
2696,1
2697,1
2698,1
2699,1
2700,1
2701,0
2702,1
2703,0
2704,0
2705,0
2706,1
2707,0
2708,1
2709,0
2710,0
2711,0
2712,1
2713,1
2714,0
2715,0
2716,0
2717,1
2718,1
2719,0
2720,0
2721,1
2722,0
2723,1
2724,0
2725,0
2726,1
2727,0
2728,0
2729,1
2730,0
2731,0
2732,0
2733,1
2734,1
2735,1
2736,1
2737,1
2738,0
2739,1
2740,1
2741,1
2742,0
2743,1
2744,0
2745,0
2746,0
2747,1
2748,0
2749,1
2750,1
2751,0
2752,0
2753,1
2754,0
2755,1
2756,0
2757,0
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,0
2765,0
2766,1
2767,1
2768,0
2769,0
2770,0
2771,1
2772,1
2773,1
2774,0
2775,0
2776,1
2777,0
2778,1
2779,1
2780,0
2781,1
2782,1
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,1
2792,1
2793,1
2794,0
2795,0
2796,1
2797,1
2798,0
2799,0
2800,0
2801,0
2802,0
2803,1
2804,1
2805,0
2806,0
2807,0
2808,1
2809,1
2810,0
2811,1
2812,1
2813,0
2814,1
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,1
2834,0
2835,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,0
2843,1
2844,0
2845,1
2846,1
2847,0
2848,0
2849,1
2850,1
2851,1
2852,1
2853,0
2854,1
2855,1
2856,1
2857,0
2858,1
2859,1
2860,0
2861,0
2862,1
2863,0
2864,0
2865,0
2866,1
2867,1
2868,1
2869,0
2870,1
2871,1
2872,1
2873,0
2874,1
2875,1
2876,1
2877,0
2878,1
2879,1
2880,0
2881,0
2882,1
2883,1
2884,1
2885,1
2886,0
2887,0
2888,1
2889,1
2890,0
2891,1
2892,1
2893,0
2894,1
2895,1
2896,0
2897,0
2898,1
2899,0
2900,1
2901,1
2902,1
2903,1
2904,1
2905,0
2906,0
2907,1
2908,0
2909,1
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,1
2917,1
2918,0
2919,1
2920,1
2921,1
2922,0
2923,0
2924,1
2925,1
2926,0
2927,1
2928,1
2929,1
2930,1
2931,0
2932,0
2933,0
2934,1
2935,0
2936,1
2937,0
2938,0
2939,0
2940,1
2941,1
2942,1
2943,1
2944,1
2945,0
2946,0
2947,1
2948,0
2949,0
2950,1
2951,1
2952,1
2953,1
2954,0
2955,1
2956,0
2957,0
2958,0
2959,0
2960,1
2961,0
2962,0
2963,1
2964,1
2965,1
2966,1
2967,0
2968,0
2969,0
2970,1
2971,0
2972,1
2973,0
2974,1
2975,0
2976,1
2977,1
2978,0
2979,0
2980,1
2981,0
2982,1
2983,0
2984,0
2985,1
2986,1
2987,0
2988,0
2989,1
2990,1
2991,0
2992,1
2993,1
2994,0
2995,1
2996,1
2997,0
